Car_id,Dealer_Name,Company,Model,Engine,Transmission,Color,Price,Dealer_No ,Body _Style,Dealer_Region,,,Count of Model,
17310,Progressive Shippers Cooperative Association No,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,53546-9427,SUV,Janesville,,,,
17311,Scrivener Performance Engineering,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71001,38701-8047,Hatchback,Greenville,,,,
17312,Suburban Ford,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,SUV,Janesville,,,,
17313,Suburban Ford,Buick,LeSabre,Overhead Camshaft,Manual,Black,20001,53546-9427,Sedan,Janesville,,,,
17314,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24001,85257-3102,SUV,Scottsdale,,,,
17315,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31001,78758-7841,SUV,Austin,,,,
17316,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,06457-3834,Hatchback,Middletown,,,,
17317,C & M Motors Inc,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,60504-7114,Hatchback,Aurora,,,,
17318,Capitol KIA,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,38701-8047,Hatchback,Greenville,,,,
17319,Hatfield Volkswagen,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,SUV,Pasco,,,,
17320,Race Car Help,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,78758-7841,SUV,Austin,,,,
17321,Classic Chevy,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,85257-3102,Hatchback,Scottsdale,,,,
17322,Hatfield Volkswagen,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,99301-3882,SUV,Pasco,,,,
17323,Diehl Motor CO Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36501,06457-3834,Hatchback,Middletown,,,,
17324,Enterprise Rent A Car,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,60504-7114,SUV,Aurora,,,,
17325,Gartner Buick Hyundai Saab,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75001,38701-8047,Passenger,Greenville,,,,
17326,Hatfield Volkswagen,Audi,A6,Overhead Camshaft,Manual,Pale White,24001,99301-3882,SUV,Pasco,,,,
17327,Iceberg Rentals,Toyota,Sienna,Overhead Camshaft,Manual,Black,27001,53546-9427,Passenger,Janesville,,,,
17328,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21001,85257-3102,SUV,Scottsdale,,,,
17329,Motor Vehicle Branch Office,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,78758-7841,Hatchback,Austin,,,,
17330,Nebo Chevrolet,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,06457-3834,Sedan,Middletown,,,,
17331,Saab-Belle Dodge,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,60504-7114,Hatchback,Aurora,,,,
17332,Scrivener Performance Engineering,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Passenger,Greenville,,,,
17333,Star Enterprises Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,99301-3882,Passenger,Pasco,,,,
17334,Suburban Ford,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,18001,53546-9427,Sedan,Janesville,,,,
17335,Rabun Used Car Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29001,85257-3102,SUV,Janesville,,,,
17336,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Hatchback,Austin,,,,
17337,Buddy Storbeck's Diesel Service Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10001,06457-3834,Passenger,Middletown,,,,
17338,C & M Motors Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34001,60504-7114,Sedan,Aurora,,,,
17339,Capitol KIA,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,38701-8047,Hatchback,Greenville,,,,
17340,Ryder Truck Rental and Leasing,Ford,Focus,Overhead Camshaft,Manual,Pale White,24001,06457-3834,SUV,Austin,,,,
17341,Chrysler Plymouth,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15501,53546-9427,SUV,Janesville,,,,
17342,Classic Chevy,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,85257-3102,Hatchback,Scottsdale,,,,
17343,Clay Johnson Auto Sales,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Sedan,Austin,,,,
17344,Diehl Motor CO Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,06457-3834,Hatchback,Middletown,,,,
17345,Enterprise Rent A Car,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Hatchback,Aurora,,,,
17346,Gartner Buick Hyundai Saab,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,38701-8047,SUV,Greenville,,,,
17347,Hatfield Volkswagen,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22001,99301-3882,SUV,Pasco,,,,
17348,Iceberg Rentals,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,53546-9427,SUV,Janesville,,,,
17349,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,Scottsdale,,,,
17350,Motor Vehicle Branch Office,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,78758-7841,SUV,Austin,,,,
17351,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,60504-7114,SUV,Aurora,,,,
17352,Buddy Storbeck's Diesel Service Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Hatchback,Middletown,,,,
17353,C & M Motors Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,60504-7114,Hatchback,Aurora,,,,
17354,Diehl Motor CO Inc,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,06457-3834,SUV,Middletown,,,,
17355,Chrysler of Tri-Cities,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000,99301-3882,Sedan,Pasco,,,,
17356,Chrysler Plymouth,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000,53546-9427,SUV,Janesville,,,,
17357,Classic Chevy,BMW,528i,Overhead Camshaft,Manual,Black,21000,85257-3102,SUV,Scottsdale,,,,
17358,Enterprise Rent A Car,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,SUV,Aurora,,,,
17359,Diehl Motor CO Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,06457-3834,Hatchback,Middletown,,,,
17360,Enterprise Rent A Car,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,60504-7114,SUV,Aurora,,,,
17361,Gartner Buick Hyundai Saab,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,38701-8047,SUV,Greenville,,,,
17362,Hatfield Volkswagen,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,99301-3882,Sedan,Pasco,,,,
17363,Iceberg Rentals,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,53546-9427,Sedan,Janesville,,,,
17364,McKinney Dodge Chrysler Jeep,Ford,Escort,Overhead Camshaft,Manual,Black,11000,85257-3102,Passenger,Scottsdale,,,,
17365,Motor Vehicle Branch Office,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,78758-7841,Sedan,Austin,,,,
17366,Nebo Chevrolet,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,06457-3834,Hatchback,Middletown,,,,
17367,New Castle Ford Lincoln Mercury,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,60504-7114,Sedan,Aurora,,,,
17368,Pars Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,38701-8047,Passenger,Greenville,,,,
17369,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000,99301-3882,Hatchback,Pasco,,,,
17370,Progressive Shippers Cooperative Association No,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Passenger,Janesville,,,,
17371,Rabun Used Car Sales,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28500,85257-3102,Hatchback,Scottsdale,,,,
17372,Race Car Help,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,78758-7841,Hatchback,Austin,,,,
17373,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21600,06457-3834,SUV,Middletown,,,,
17374,Saab-Belle Dodge,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,60504-7114,SUV,Aurora,,,,
17375,Scrivener Performance Engineering,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38500,38701-8047,Passenger,Greenville,,,,
17376,Star Enterprises Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,99301-3882,SUV,Pasco,,,,
17377,Suburban Ford,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Pale White,29501,53546-9427,Passenger,Janesville,,,,
17378,Tri-State Mack Inc,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,85257-3102,Hatchback,Scottsdale,,,,
17379,U-Haul CO,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26001,78758-7841,SUV,Austin,,,,
17380,Ryder Truck Rental and Leasing,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16501,06457-3834,SUV,Middletown,,,,
17381,C & M Motors Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,60504-7114,Sedan,Aurora,,,,
17382,Scrivener Performance Engineering,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,38701-8047,SUV,Greenville,,,,
17383,Chrysler of Tri-Cities,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,99301-3882,Hatchback,Pasco,,,,
17384,Chrysler Plymouth,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24500,53546-9427,SUV,Janesville,,,,
17385,Classic Chevy,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,85257-3102,Sedan,Scottsdale,,,,
17386,Clay Johnson Auto Sales,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Hatchback,Austin,,,,
17387,Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,06457-3834,SUV,Middletown,,,,
17388,Enterprise Rent A Car,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,60504-7114,Hatchback,Aurora,,,,
17389,Gartner Buick Hyundai Saab,BMW,528i,Overhead Camshaft,Manual,Pale White,29500,38701-8047,SUV,Greenville,,,,
17390,Hatfield Volkswagen,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,99301-3882,Sedan,Pasco,,,,
17391,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,53546-9427,SUV,Scottsdale,,,,
17392,Race Car Help,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,78758-7841,SUV,Austin,,,,
17393,Race Car Help,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,78758-7841,Sedan,Scottsdale,,,,
17394,Ryder Truck Rental and Leasing,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,06457-3834,SUV,Austin,,,,
17395,Saab-Belle Dodge,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,22001,60504-7114,Passenger,Middletown,,,,
17396,Scrivener Performance Engineering,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,38701-8047,Sedan,Aurora,,,,
17397,Star Enterprises Inc,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22101,99301-3882,SUV,Greenville,,,,
17398,Suburban Ford,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001,53546-9427,SUV,Pasco,,,,
17399,Tri-State Mack Inc,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25501,85257-3102,Passenger,Janesville,,,,
17400,U-Haul CO,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20401,78758-7841,SUV,Scottsdale,,,,
17401,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,06457-3834,Sedan,Austin,,,,
17402,C & M Motors Inc,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,60504-7114,Hatchback,Middletown,,,,
17403,Capitol KIA,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,38701-8047,SUV,Aurora,,,,
17404,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,99301-3882,Hatchback,Greenville,,,,
17405,Motor Vehicle Branch Office,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,Pasco,,,,
17406,Nebo Chevrolet,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,SUV,Janesville,,,,
17407,New Castle Ford Lincoln Mercury,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,60504-7114,SUV,Scottsdale,,,,
17408,Pars Auto Sales,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Passenger,Austin,,,,
17409,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,99301-3882,SUV,Middletown,,,,
17410,Progressive Shippers Cooperative Association No,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hatchback,Aurora,,,,
17411,New Castle Ford Lincoln Mercury,Dodge,Durango,Overhead Camshaft,Manual,Black,22001,60504-7114,SUV,Aurora,,,,
17412,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,38701-8047,Hatchback,Greenville,,,,
17413,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,99301-3882,Passenger,Pasco,,,,
17414,Progressive Shippers Cooperative Association No,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28001,53546-9427,Sedan,Janesville,,,,
17415,Rabun Used Car Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26001,85257-3102,Sedan,Scottsdale,,,,
17416,Race Car Help,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28501,78758-7841,Hatchback,Austin,,,,
17417,Ryder Truck Rental and Leasing,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,06457-3834,Hatchback,Middletown,,,,
17418,Saab-Belle Dodge,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,60504-7114,Passenger,Aurora,,,,
17419,Scrivener Performance Engineering,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,38701-8047,Passenger,Greenville,,,,
17420,Iceberg Rentals,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,53546-9427,SUV,Janesville,,,,
17421,McKinney Dodge Chrysler Jeep,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24000,85257-3102,SUV,Austin,,,,
17422,Tri-State Mack Inc,Honda,Civic,Overhead Camshaft,Manual,Black,43001,85257-3102,Hatchback,Scottsdale,,,,
17423,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,78758-7841,SUV,Austin,,,,
17424,Progressive Shippers Cooperative Association No,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45101,53546-9427,Hatchback,Janesville,,,,
17425,Rabun Used Car Sales,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34501,85257-3102,Sedan,Scottsdale,,,,
17426,Race Car Help,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,78758-7841,Hatchback,Austin,,,,
17427,Ryder Truck Rental and Leasing,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,06457-3834,Sedan,Middletown,,,,
17428,Motor Vehicle Branch Office,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43200,78758-7841,SUV,Austin,,,,
17429,Scrivener Performance Engineering,Chrysler,LHS,Overhead Camshaft,Manual,Black,51001,38701-8047,Hatchback,Greenville,,,,
17430,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,99301-3882,Passenger,Pasco,,,,
17431,Suburban Ford,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,53546-9427,Passenger,Janesville,,,,
17432,Tri-State Mack Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69001,85257-3102,Passenger,Scottsdale,,,,
17433,U-Haul CO,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26001,78758-7841,Passenger,Austin,,,,
17434,U-Haul CO,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,78758-7841,SUV,Austin,,,,
17435,C & M Motors Inc,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,60504-7114,SUV,Aurora,,,,
17436,Capitol KIA,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,38701-8047,SUV,Greenville,,,,
17437,Nebo Chevrolet,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,06457-3834,Sedan,Middletown,,,,
17438,New Castle Ford Lincoln Mercury,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Sedan,Aurora,,,,
17439,Ryder Truck Rental and Leasing,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,06457-3834,SUV,Scottsdale,,,,
17440,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,99301-3882,Hatchback,Pasco,,,,
17441,Progressive Shippers Cooperative Association No,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,53546-9427,Passenger,Janesville,,,,
17442,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,24700,85257-3102,Sedan,Scottsdale,,,,
17443,Race Car Help,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,78758-7841,Hatchback,Austin,,,,
17444,Ryder Truck Rental and Leasing,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,06457-3834,SUV,Middletown,,,,
17445,Saab-Belle Dodge,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Passenger,Aurora,,,,
17446,Scrivener Performance Engineering,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,38701-8047,SUV,Greenville,,,,
17447,Star Enterprises Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000,99301-3882,Sedan,Pasco,,,,
17448,Suburban Ford,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,53546-9427,Passenger,Janesville,,,,
17449,Tri-State Mack Inc,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22001,85257-3102,SUV,Greenville,,,,
17450,U-Haul CO,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Black,9001,78758-7841,Hatchback,Austin,,,,
17451,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,53546-9427,Sedan,Janesville,,,,
17452,Rabun Used Car Sales,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,85257-3102,Sedan,Scottsdale,,,,
17453,Race Car Help,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,78758-7841,Hatchback,Austin,,,,
17454,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,06457-3834,Hatchback,Middletown,,,,
17455,Chrysler Plymouth,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,53546-9427,SUV,Janesville,,,,
17456,Rabun Used Car Sales,Honda,Passport,Overhead Camshaft,Manual,Pale White,13001,85257-3102,SUV,Aurora,,,,
17457,Nebo Chevrolet,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,06457-3834,SUV,Pasco,,,,
17458,Suburban Ford,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9001,53546-9427,SUV,Janesville,,,,
17459,Tri-State Mack Inc,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,85257-3102,Hatchback,Scottsdale,,,,
17460,U-Haul CO,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11001,78758-7841,Hatchback,Austin,,,,
17461,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,06457-3834,SUV,Middletown,,,,
17462,C & M Motors Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,60504-7114,SUV,Aurora,,,,
17463,Rabun Used Car Sales,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,85257-3102,Sedan,Scottsdale,,,,
17464,Race Car Help,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Passenger,Austin,,,,
17465,Ryder Truck Rental and Leasing,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,06457-3834,Hatchback,Middletown,,,,
17466,Saab-Belle Dodge,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,60504-7114,Sedan,Aurora,,,,
17467,Scrivener Performance Engineering,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,38701-8047,Sedan,Greenville,,,,
17468,Star Enterprises Inc,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,99301-3882,SUV,Pasco,,,,
17469,Suburban Ford,Audi,A8,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Passenger,Janesville,,,,
17470,Tri-State Mack Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,37000,85257-3102,Passenger,Scottsdale,,,,
17471,Iceberg Rentals,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,53546-9427,SUV,Janesville,,,,
17472,Progressive Shippers Cooperative Association No,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,SUV,Janesville,,,,
17473,Progressive Shippers Cooperative Association No,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,SUV,Janesville,,,,
17474,Race Car Help,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,78758-7841,SUV,Austin,,,,
17475,Ryder Truck Rental and Leasing,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,SUV,Middletown,,,,
17476,Saab-Belle Dodge,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,60504-7114,Hatchback,Aurora,,,,
17477,Clay Johnson Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,78758-7841,SUV,Austin,,,,
17478,Diehl Motor CO Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,06457-3834,SUV,Middletown,,,,
17479,Suburban Ford,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,53546-9427,SUV,Janesville,,,,
17480,Gartner Buick Hyundai Saab,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,38701-8047,SUV,Greenville,,,,
17481,Race Car Help,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,78758-7841,SUV,Austin,,,,
17482,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Passenger,Middletown,,,,
17483,C & M Motors Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,Aurora,,,,
17484,Capitol KIA,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,SUV,Greenville,,,,
17485,Chrysler of Tri-Cities,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,99301-3882,Passenger,Pasco,,,,
17486,Chrysler Plymouth,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41000,53546-9427,Hatchback,Janesville,,,,
17487,Classic Chevy,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,85257-3102,Hatchback,Scottsdale,,,,
